testu_hitza	lemma	paragrafoa	testuingurua
cerbait		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Vsteco dezue, hitz oequin gozatu zala Virgiña cerbait? ez bada, dio San Bernardoc, bai mindu ceueen bi auco ezpata batec baño gueiago,
ustutzceco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
itogarri		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
arintzeco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
piscacho		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
lasaitzeco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Virgiña santearen biotzean sartzen dira dolore, damu, atsecabe, miñ gucien ibayac: oi eta au miñez betericaco itsaso neurri baguea! eguizu bada negar, ama santea, biotza cerbait ustutzceco, pisu itogarri hori arintzeco, zeure anima piscacho bat bederic lasaitzeco: baña
orrelaco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	, eztie eman nai orrelaco pozic.
pozic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	, eztie eman nai orrelaco pozic.
pozic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Cer digot, damuric ta erruquiric ezteueenac? asco ta asco dira emen ajola ta ardura bagueac, Virgiña ala icusiaz, barrez, ta atseguiñez, ta pozic daudenac.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
gueuc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
gozatzeco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
gozatzeco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
culpa		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
itsusiacgatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
ceñac		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
diauzten		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
naibagueric		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
andienac		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Edolaric gueuc daguigun negar, gueure ama santea gozatzeco: daguigun gueure culpa itsusiacgatic, ceñac Virgiñari ematen diauzten naibagueric andienac.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Negar eguizue, amac, onela icusteaz amaric onena.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
eguizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
ecusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
andreric		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
preciatuena		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
auno		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
eguiña		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue negar, guizonac, ecusteaz andreric eder preciatuena, alaco miñez auno eguiña.
emacume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
emacume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Badacust gaurco euangelioan Virgiña gurutzearen ondoan, baña eztacust beste lagunic, ezpada San Juan, ta beste emacume bi.
emacume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña Eleiza Santea, zeure colcoan, zeure barrutian, emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, ez guichien dan sentimenduric deueenac, Virgiña icusiagatic doloreen gueieguiaz gañez eguinic.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Negar eguizue, amac, onela icusteaz amaric onena.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Negar eguizue, amac, onela icusteaz amaric onena.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Negar eguizue, amac, onela icusteaz amaric onena.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Negar eguizue, amac, onela icusteaz amaric onena.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
icusteaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
aldaquizue		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
honragarria		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, emacumeac, beste emacume bat onela icusteaz; bai aldaquizue, zeuen gucien honragarria dala.
alargunac		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
alargunic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
tristeena		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, alargunac, munduan izandu dan alargunic tristeena icusteaz.
justuac		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
padecitzen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
dacusutenean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
itzalic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
ezteuana		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, justuac, padecitzen dacusutenean anima bat pecatuaren itzalic ere izan ezteuana.
bitarteco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
bitarteco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Baña etzaude alperric gurutzearen ondoan, zutic zaude, gueuri laguntzeco, eta semearequico gueure bitarteco ona izateco.
dana		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Eguizue, pecatariac, icusteaz zeuen ama, ta bitarteco izango dana.
naizanean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
obligacioz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
diauztan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
ontasunez		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
dedanean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
jaquiñez		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
gozatuco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
gozatuco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
dizudala		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
samindu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Bay, ama santea, negar eguin nai det, jaquiñez, cerbait gozatuco dizudala biotz samindu hori.
isuri		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
beguietara		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
orretatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
negarrezco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
erreten		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
eraguin		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
daguion		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
daguion		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
salterazo		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
ugari		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Isuri eguizu neure beguietara zeure itsaso orretatic negarrezco erreten bat, eraguin daguion negar neure biotz oni, ta are odola salterazo daguion ugari.
arquitze		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
minberaatu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
etzitzacan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
bestezaz		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
quejatu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
quejatu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
quejatu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
quejatu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
passioco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
demporan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
egondu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
isiltasunic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
ichien		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
aundienean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
euangelioac		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
eztigu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
neuan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
eutimion		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
metafrasten		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
